ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?",Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (g)","Longitud (mm)","Ancho (mm)","Altura (mm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Brands,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Atributo por defecto 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Atributo por defecto 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Atributo por defecto 4","Meta: _pls_reading_time","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Meta: _wp_page_template","Meta: _pls_enable_custom_tab","Meta: _pls_single_product_content_layout","Meta: _pls_product_content_fullwidth","Meta: _pls_product_content_background","Meta: _pls_product_content_background_color","Meta: _pls_size_guide","Meta: _pls_product_bought_together_location","Meta: _pls_single_product_tabs_style","Meta: _pls_single_product_tabs_location","Meta: _pls_header_top","Meta: _pls_header","Meta: _pls_header_style","Meta: _pls_header_transparent","Meta: _pls_header_transparent_color","Meta: _pls_site_footer","Meta: _pls_footer_subscribe","Meta: _pls_footer_featurebox","Meta: _pls_footer_categories","Meta: _pls_footer_copyright","Meta: _elementor_edit_mode","Meta: _elementor_template_type","Meta: _elementor_data","Meta: _elementor_version","Meta: _elementor_element_cache"
2124,variation,"RING-00001-White Gold-Lab Grown-14 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,684.8,916.0183536009616,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_white_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"White Gold",,1,,0
2125,variation,"RING-00001-White Gold-Natural-14 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16284.8,21016.20700299265,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_white_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"White Gold",,1,,0
2126,variation,"RING-00001-Rose Gold-Lab Grown-14 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,684.8,909.682515333226,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_rose_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Rose Gold",,1,,0
2127,variation,"RING-00001-Rose Gold-Natural-14 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16284.8,20685.951607510793,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_rose_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Rose Gold",,1,,0
2128,variation,"RING-00001-Yellow Gold-Lab Grown-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,736.0,922.752568553978,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_yellow_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Yellow Gold",,1,,0
2129,variation,"RING-00001-Yellow Gold-Natural-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16336.0,20230.499575835212,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_yellow_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Yellow Gold",,1,,0
2130,variation,"RING-00001-White Gold-Lab Grown-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,736.0,828.9928159747518,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_white_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"White Gold",,1,,0
2131,variation,"RING-00001-White Gold-Natural-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16336.0,21511.48584342909,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_white_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"White Gold",,1,,0
2132,variation,"RING-00001-Rose Gold-Lab Grown-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,736.0,960.2812986007788,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_rose_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Rose Gold",,1,,0
2133,variation,"RING-00001-Rose Gold-Natural-18 Kt",,"Petite Elodie 1.5mm Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16336.0,19451.7183130686,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE18959_rose_Oval_top_2_carat.png,,,RING-00001,,,,,,0,,Composition,"18 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Rose Gold",,1,,0
2144,variable,RING-00003,,"Freesia Hidden Halo Diamond Engagement Ring",1,0,visible,,"\n            <p>Lustrous metal flows upwards like vines reaching towards the sun in this subtly nature-inspired ring that secures the center stone in classic claw prongs.</p>\n            <table>\n                <tr>\n                    <th colspan=2>Ring Details</th>\n                </tr>\n                <tr>\n                    <th>Product Name:</th>\n                    <td>Freesia Hidden Halo Diamond Engagement Ring</td>\n                </tr>\n                <tr>\n                    <th>SKU:</th>\n                    <td>RING-00003</td>\n                </tr>\n                <tr>\n                    <th>Width:</th>\n                    <td>2.3 mm mm</td>\n                </tr>\n                <tr>\n                    <th>Available sizes:</th>\n                    <td>4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5</td>\n                </tr>\n                <tr>\n                    <th>Gold Weight:</th>\n                    <td>&asymp; 3.2 gm.</td>\n                </tr>\n                <tr>\n                    <th>Available Gold Type:</th>\n                    <td>Yellow Gold, Rose Gold, White Gold</td>\n                </tr>\n                <tr>\n                    <th>Available Gold Composition:</th>\n                    <td>10K, 14K, 18K</td>\n                </tr>\n                <tr>\n                    <th>Diamond Type:</th>\n                    <td>Natural, Lab Grown</td>\n                </tr>\n                <tr>\n                    <th>Gemstone Shape:</th>\n                    <td>Oval</td>\n                </tr>\n                <tr>\n                    <th>Gemstone Setting:</th>\n                    <td>Claw Prong</td>\n                </tr>\n                <tr>\n                    <th>Gemstone Carat Weight:</th>\n                    <td>2.0 Ct.</td>\n                </tr>\n                <tr>\n                    <th>Accent Gemstones (Side Diamond):</th>\n                    <td>\n                        <pre>Type : Natural or lab diamond, depending on selected center diamond<br />Shape : Round<br />Number : 14<br />Min .carat total weight .: 0.05<br />Setting : Shared Prong<br />Average color : F/G<br />Average clarity : SI1</pre>\n                    </td>\n                </tr>\n            </table>\n            ",,,taxable,,1,,,0,0,,,,,1,,,,Rings,,,"https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_white_Oval_top_2_carat.png, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_white_side1.jpg, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_white_side2.jpg, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_yellow_Oval_top_2_carat.png, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_yellow_side1.jpg, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_yellow_side2.jpg, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_rose_Oval_top_2_carat.png, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_rose_side1.jpg, https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D3939_OV_200ct_rose_side2.jpg",,,,,,,,,0,,Composition,"10 Kt, 14 Kt, 18 Kt",1,1,"10 Kt","Ring Size","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5",1,1,"Diamond Type","Lab Grown, Natural",1,1,"Lab Grown",Color,"Rose Gold, White Gold, Yellow Gold",1,1,"White Gold",1
2145,variation,"RING-00002-Yellow Gold-Lab Grown-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,671.8,768.3983484380055,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_yellow_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Yellow Gold",,1,,0
2146,variation,"RING-00002-Yellow Gold-Natural-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16356.4,19391.806492570868,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_yellow_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Yellow Gold",,1,,0
2147,variation,"RING-00002-White Gold-Lab Grown-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,671.8,882.9023212686552,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_white_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"White Gold",,1,,0
2148,variation,"RING-00002-White Gold-Natural-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16356.4,19147.568728673432,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_white_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"White Gold",,1,,0
2149,variation,"RING-00002-Rose Gold-Lab Grown-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,671.8,889.4839328120958,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_rose_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Rose Gold",,1,,0
2150,variation,"RING-00002-Rose Gold-Natural-10 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16356.4,21676.06710803355,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_rose_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"10 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Rose Gold",,1,,0
2151,variation,"RING-00002-Yellow Gold-Lab Grown-14 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,734.5,909.117812282218,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_yellow_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type","Lab Grown",,1,,Color,"Yellow Gold",,1,,0
2152,variation,"RING-00002-Yellow Gold-Natural-14 Kt",,"Nadia Diamond Engagement Ring",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,16419.1,19165.09326453676,,,,https://lafactoriadeloro.com/wp-content/uploads/2025/02/BE1D6013_yellow_Oval_top_2_carat.png,,,RING-00002,,,,,,0,,Composition,"14 Kt",,1,,"Ring Size",,,1,"Diamond Type",Natural,,1,,Color,"Yellow Gold",,1,,0
